,lower,upper,pred,obs,type,variable
1855,13.423357,26.812887,20.118122,23.0, Calibration,P retention
1856,12.68351,25.536495,19.110003,16.0, Calibration,P retention
1857,18.514456,36.75081,27.632631,31.0, Calibration,P retention
1858,14.91414,29.585289,22.249714,23.0, Calibration,P retention
1859,44.05424,88.13364,66.09394,68.0, Calibration,P retention
1860,25.532059,51.954407,38.743233,41.0, Calibration,P retention
1861,12.158357,23.91663,18.037493,14.0, Calibration,P retention
1862,19.147434,39.064674,29.106054,27.0, Calibration,P retention
1863,0.5878495,3.0919156,1.8398826,3.0, Calibration,P retention
1864,17.074728,34.03483,25.554777,30.0, Calibration,P retention
1865,39.413216,77.89699,58.6551,58.0, Calibration,P retention
1866,24.752201,49.04803,36.900116,31.0, Calibration,P retention
1867,25.152897,50.33856,37.745728,41.0, Calibration,P retention
1868,14.429657,28.787964,21.60881,16.0, Calibration,P retention
1869,13.214834,26.362097,19.788465,20.0, Calibration,P retention
1870,6.8235703,14.514696,10.669133,11.0, Calibration,P retention
1871,40.432716,79.65326,60.042988,81.0, Calibration,P retention
1872,10.718887,21.661304,16.190096,13.995167, Calibration,P retention
1873,31.566006,62.809032,47.18752,39.0, Calibration,P retention
1874,13.907946,27.50036,20.704153,16.0, Calibration,P retention
1875,11.757835,24.553318,18.155577,21.0, Calibration,P retention
1876,17.669384,34.825996,26.24769,23.0, Calibration,P retention
1877,30.673103,60.97348,45.82329,53.0, Calibration,P retention
1878,37.513374,74.977135,56.245255,82.0, Calibration,P retention
1879,38.46856,75.86183,57.165195,61.0, Calibration,P retention
1880,13.051277,27.637714,20.344496,99.0, Calibration,P retention
1881,13.395298,26.690834,20.043066,32.0, Calibration,P retention
1882,18.310131,35.857838,27.083984,28.0, Calibration,P retention
1883,16.56279,32.411102,24.486946,24.383839, Calibration,P retention
1884,21.709251,43.757294,32.733273,31.0, Calibration,P retention
1885,13.856178,28.1026,20.97939,17.0, Calibration,P retention
1886,11.353419,23.64143,17.497425,17.0, Calibration,P retention
1887,30.822315,60.841457,45.831886,54.0, Calibration,P retention
1888,23.162477,46.604103,34.88329,38.0, Calibration,P retention
1889,5.3908753,12.235529,8.813202,8.0, Calibration,P retention
1890,13.506357,27.619318,20.562838,23.0, Calibration,P retention
1891,29.132496,59.550602,44.34155,40.0, Calibration,P retention
1892,23.652367,47.402473,35.52742,30.0, Calibration,P retention
1893,24.453651,48.662117,36.557884,44.0, Calibration,P retention
1894,7.834371,-3.3975053,-5.615938,0.01, Calibration,P retention
1895,14.785971,29.702986,22.244478,33.0, Calibration,P retention
1896,31.820871,64.44107,48.13097,29.0, Calibration,P retention
1897,23.481548,46.41448,34.948013,38.0, Calibration,P retention
1898,5.8785496,12.802143,9.340346,7.0, Calibration,P retention
1899,55.60396,110.48929,83.04662,92.0, Calibration,P retention
1900,19.66399,40.418453,30.041222,18.0, Calibration,P retention
1901,11.5697565,22.976204,17.27298,12.0, Calibration,P retention
1902,33.040543,65.68973,49.365135,55.0, Calibration,P retention
1903,36.268295,73.2191,54.7437,57.0, Calibration,P retention
1904,19.769054,40.167812,29.968433,29.0, Calibration,P retention
1905,14.882061,29.346436,22.114248,19.0, Calibration,P retention
1906,5.9701085,12.341656,9.155882,9.0, Calibration,P retention
1907,49.536354,100.13889,74.83762,81.0, Calibration,P retention
1908,37.37959,74.02615,55.70287,50.0, Calibration,P retention
1909,16.758694,32.671925,24.71531,21.0, Calibration,P retention
1910,9.509373,19.390854,14.450113,10.0, Calibration,P retention
1911,62.539425,124.12541,93.33242,99.0, Calibration,P retention
1912,42.05118,83.6629,62.85704,57.0, Calibration,P retention
1913,26.94334,53.013874,39.978607,41.0, Calibration,P retention
1914,12.45099,24.491657,18.471323,19.0, Calibration,P retention
1915,3.3754585,7.9606733,5.668066,3.0, Calibration,P retention
1916,34.39769,68.01799,51.20784,50.0, Calibration,P retention
1917,26.778467,54.345688,40.562077,41.0, Calibration,P retention
1918,20.950499,42.176155,31.563326,36.0, Calibration,P retention
1919,0.31647158,3.1366293,1.7265505,7.0, Calibration,P retention
1920,16.441433,32.288788,24.36511,31.0, Calibration,P retention
1921,46.079704,93.3178,69.69875,86.0, Calibration,P retention
1922,61.10382,121.88843,91.496124,97.0, Calibration,P retention
1923,40.025032,79.39389,59.70946,65.0, Calibration,P retention
1924,1.5616865,5.162454,3.3620703,5.0, Calibration,P retention
1925,29.834194,58.836346,44.33527,48.0, Calibration,P retention
1926,21.777481,43.603508,32.690495,28.0, Calibration,P retention
1927,5.7421236,13.939406,9.840765,9.0, Calibration,P retention
1928,31.711924,64.19235,47.952137,49.0, Calibration,P retention
1929,15.014576,30.396278,22.705427,14.0, Calibration,P retention
1930,26.375458,52.291542,39.3335,43.0, Calibration,P retention
1931,18.00986,35.55648,26.783169,30.0, Calibration,P retention
1932,14.050867,27.564192,20.80753,26.828283, Calibration,P retention
1933,33.632362,66.452774,50.04257,43.0, Calibration,P retention
1934,14.9510765,30.129105,22.54009,25.0, Calibration,P retention
1935,20.32737,40.756905,30.542137,34.0, Calibration,P retention
1936,13.74609,26.988094,20.367092,19.0, Calibration,P retention
1937,27.113968,54.28102,40.697495,37.0, Calibration,P retention
1938,14.304837,27.923351,21.114094,24.0, Calibration,P retention
