"","type","variable","obs","pred","lower","upper"
"19782","calibration","P retention",15,17.1103416937587,6.67224831919977,31.818258415348
"19783","calibration","P retention",22,22.9422304636823,10.7328684715482,39.6825815216677
"19784","calibration","P retention",35,33.2192953323495,18.5221418333572,50.264983637348
"19785","calibration","P retention",10,8.68845015447688,2.10641898917719,21.7829831216418
"19786","calibration","P retention",29,25.3644593692103,12.7512177799256,41.28534400946
"19787","calibration","P retention",8,7.92712312003819,1.98931257368854,20.5029834483583
"19788","calibration","P retention",55,54.8053130527127,37.5923576240918,70.978750450975
"19789","calibration","P retention",43,37.3993367840644,21.7541152466287,54.7188149448147
"19790","calibration","P retention",16,9.01542776298293,2.27200630910673,21.555540100372
"19791","calibration","P retention",3,4.65597760559463,0.660394735759971,15.3715311708401
"19792","calibration","P retention",3,5.99868985476084,1.09553980029256,17.6325134173515
"19793","calibration","P retention",9,9.71097047892905,2.85897237904387,22.91529844165
"19794","calibration","P retention",25,27.5316827035811,14.5250903022555,45.1470249928243
"19795","calibration","P retention",54,59.6050726037721,41.9045397043023,75.6684497030528
"19796","calibration","P retention",12,12.8051574517338,4.62692424548084,26.8850127574368
"19797","calibration","P retention",6,6.38586814380741,1.29883069721584,19.3128395483727
"19798","calibration","P retention",81,87.1026458296625,73.2570169907863,95.8362005536729
"19799","calibration","P retention",31,36.0857326360655,20.8937946169452,53.4488497333863
"19800","calibration","P retention",39,35.9968571751463,20.1574481510935,52.9930835955066
"19801","calibration","P retention",74,71.7535339317936,55.0094923038521,85.0445558767355
"19802","calibration","P retention",44,46.5721993763291,29.7589136665185,63.4170143985198
"19803","calibration","P retention",0.01,5.52838716092914,0.900783139415229,16.9882882644919
"19804","calibration","P retention",23,21.7324101461514,9.76293071554564,37.8505355295853
"19805","calibration","P retention",30,26.172200238623,12.98692138708,42.133371781193
"19806","calibration","P retention",69,56.2754152153206,39.4195652548331,72.7203886751638
"19807","calibration","P retention",9,12.5783228484913,4.16421814715666,27.3738147057886
"19808","calibration","P retention",4,4.54639608182787,0.545105438475799,14.7533339374413
"19809","calibration","P retention",13,13.83694052427,4.95579658052536,29.2194869422197
"19810","calibration","P retention",30,35.9606516701486,20.7765323752953,53.0474254448662
"19811","calibration","P retention",87,80.6172642336318,64.9501570537853,91.9495288867835
"19812","calibration","P retention",19,20.5897599886074,9.48917338885594,36.5042954917251
"19813","calibration","P retention",17,19.9184415355985,8.35573440043652,35.7499912835468
"19814","calibration","P retention",82,86.8626976183841,71.8446004651925,95.2594845692509
"19815","calibration","P retention",6,6.06603905752752,1.07230382352884,18.5213859503194
"19816","calibration","P retention",6,4.51041677548107,0.595438088884781,15.1117707726606
"19817","calibration","P retention",98,93.8762560867211,81.4985116782454,98.9903849063636
"19818","calibration","P retention",56,51.6955356082713,34.9632550136004,68.303358376651
"19819","calibration","P retention",78,82.5102146619807,66.9712523640907,92.9937950632662
"19820","calibration","P retention",52,48.9853446424548,31.0191915090606,64.773001053922
"19821","calibration","P retention",49,50.2259396321451,32.6844216454079,66.201665164697
"19822","calibration","P retention",18,15.293550327131,5.44760994322659,31.342718537441
"19823","calibration","P retention",30,23.2001900740778,10.9915641634766,38.9727479324617
"19824","calibration","P retention",8,7.72393331980878,1.91707580909466,20.1309359377953
"19825","calibration","P retention",47,39.6844597370491,25.2562638548724,57.1947057749476
"19826","calibration","P retention",11,14.0790763261584,4.64428893723044,27.9142462408545
"19827","calibration","P retention",3,6.69739591090526,1.24328613142952,18.8125096729165
"19828","calibration","P retention",31,42.9281541366079,27.081736851834,61.2038992039871
"19829","calibration","P retention",100,99.9583566562624,96.1932034245276,99.9999999448974
"19830","calibration","P retention",44,46.2375082302547,28.6833980408158,64.3717351667183
"19831","calibration","P retention",69,64.4142305984759,47.3757429804983,79.5011972467096
"19832","calibration","P retention",22,28.0833302826684,15.063805419214,44.0560341530873
"19833","calibration","P retention",77,84.7700644565355,70.1228609608355,93.7688538719927
"19834","calibration","P retention",48,19.0740565806673,8.19554688244336,35.5404423417158
"19835","calibration","P retention",72,72.1945017410386,55.8157691993216,84.7814982005813
"19836","calibration","P retention",21,15.5097823912441,5.88863924991993,30.5673367612568
"19837","calibration","P retention",15,13.4491574199405,5.10273954138957,29.9872106985875
"19838","calibration","P retention",5,5.98135539926859,1.00849896525313,16.0278576749379
"19839","calibration","P retention",42,44.6105627929678,27.2843855217951,63.3460289723681
"19840","calibration","P retention",98,96.1812493166534,85.4673633723809,99.5337923142529
"19841","calibration","P retention",40,40.2101984749653,24.8346015271464,58.2525503310052
"19842","calibration","P retention",35,33.2709909896636,19.1996001512965,49.6396040513009
"19843","calibration","P retention",38,42.5857916250844,26.9716742175014,59.2225786214934
"19844","calibration","P retention",0.01,3.70509632867198,0.316010161985514,12.6726894204584
"19845","calibration","P retention",41,39.0133580103207,23.565501719656,57.0929802925861
