,lower,upper,pred,obs,type,variable
3166,21.534111,56.708588,39.12135,29.93,Validation,silt
3167,0.23699164,6.877433,3.557212,3.0,Validation,silt
3168,26.237532,61.919968,44.07875,51.05,Validation,silt
3169,47.04641,78.29667,62.67154,60.58,Validation,silt
3170,48.877552,79.44283,64.160194,63.0,Validation,silt
3171,15.802469,49.602013,32.70224,33.37,Validation,silt
3172,43.672455,76.15643,59.914444,41.93,Validation,silt
3173,0.3853526,5.875849,3.1306007,8.309999,Validation,silt
3174,31.951204,67.21562,49.583412,41.170002,Validation,silt
3175,38.914772,72.86456,55.889668,54.72,Validation,silt
3176,35.391846,70.07625,52.734047,42.02,Validation,silt
3177,16.86781,51.189083,34.028446,24.86,Validation,silt
3178,21.383965,56.75106,39.067513,41.300003,Validation,silt
3179,44.729057,76.82898,60.77902,56.0,Validation,silt
3180,16.812653,50.953117,33.882885,33.370003,Validation,silt
3181,49.94574,80.10292,65.02433,61.72,Validation,silt
3182,27.174192,62.93772,45.055958,51.719997,Validation,silt
3183,38.179733,72.23694,55.208336,53.0,Validation,silt
3184,47.698566,78.808395,63.253483,66.084,Validation,silt
3185,34.47795,69.319176,51.898563,58.16,Validation,silt
3186,55.42378,83.18178,69.30278,61.37,Validation,silt
3187,47.936764,78.86856,63.40266,56.0,Validation,silt
3188,62.497955,86.788925,74.64344,74.450005,Validation,silt
3189,46.634823,78.061005,62.34791,56.56,Validation,silt
3190,0.6566243,8.2772255,4.4669247,12.68,Validation,silt
3191,1.9676104,16.528187,9.247898,5.72,Validation,silt
3192,7.9599514,35.675583,21.817768,27.65,Validation,silt
3193,34.43984,69.31023,51.875034,48.32,Validation,silt
3194,32.86939,68.03041,50.4499,43.0,Validation,silt
3195,29.194214,64.77467,46.984444,47.0,Validation,silt
3196,12.939325,45.04107,28.990198,27.95,Validation,silt
3197,3.2356033,21.793081,12.514342,15.299999,Validation,silt
3198,35.174667,69.92237,52.54852,49.0,Validation,silt
3199,43.3421,75.93912,59.64061,56.65,Validation,silt
3200,26.132246,61.96974,44.050995,38.639,Validation,silt
3201,45.614067,77.40142,61.507744,59.65,Validation,silt
3202,61.92727,86.48687,74.20707,77.227,Validation,silt
3203,47.686913,78.748344,63.21763,59.0,Validation,silt
3204,33.670082,68.64499,51.157536,53.830006,Validation,silt
3205,31.941267,67.21339,49.577328,42.0,Validation,silt
