,lower,upper,pred,obs,type,variable
605,56.191994,91.11034393310547,73.65117,82.840004, Calibration,sand
606,0.9311876,12.519410133361816,6.725299,6.28, Calibration,sand
607,14.9890175,52.85317611694336,33.921097,41.77, Calibration,sand
608,13.400057,53.93096923828125,33.665512,24.050003, Calibration,sand
609,14.97423,51.751068115234375,33.362648,29.629997, Calibration,sand
610,3.0425797,23.197532653808594,13.120056,13.349998, Calibration,sand
611,1.8371048,18.835432052612305,10.336268,7.279999, Calibration,sand
612,0.83108187,11.993284225463867,6.412183,3.0, Calibration,sand
613,7.037899,32.716209411621094,19.877054,12.864998, Calibration,sand
614,2.9532175,22.961360931396484,12.95729,8.866997, Calibration,sand
615,2.9670782,24.11542510986328,13.541251,14.0, Calibration,sand
616,9.117539,39.00172805786133,24.059633,13.28, Calibration,sand
617,17.322073,56.09590148925781,36.70899,39.56, Calibration,sand
618,60.52183,92.81980895996094,76.67082,71.979996, Calibration,sand
619,64.819115,94.1164779663086,79.4678,72.63, Calibration,sand
620,26.32696,72.44237518310547,49.384666,55.05, Calibration,sand
621,8.394952,37.09622573852539,22.745588,20.910004, Calibration,sand
622,1.8450241,27.17389678955078,14.50946,10.559998, Calibration,sand
623,48.08561,88.50774383544922,68.29668,69.56, Calibration,sand
624,1.3354502,18.530094146728516,9.932773,7.279999, Calibration,sand
625,1.4280691,20.904422760009766,11.166245,11.117996, Calibration,sand
626,86.778076,99.9,93.753586,96.932, Calibration,sand
627,36.879414,76.01307678222656,56.446243,54.0, Calibration,sand
628,15.612104,52.151031494140625,33.88157,43.0, Calibration,sand
629,0.35866642,15.246281623840332,7.4438076,3.0699997, Calibration,sand
630,2.4616776,21.769168853759766,12.115423,11.349998, Calibration,sand
631,6.4574947,36.92150115966797,21.689497,19.839996, Calibration,sand
632,17.390545,57.38919448852539,37.38987,53.63, Calibration,sand
633,90.73682,99.9,96.04813,95.87, Calibration,sand
634,95.25092,99.9,97.88165,90.28, Calibration,sand
635,8.707481,38.44997787475586,23.57873,26.489998, Calibration,sand
636,2.3442059,18.988224029541016,10.666215,21.489998, Calibration,sand
637,1.3652878,15.084041595458984,8.224665,6.209999, Calibration,sand
638,14.979678,46.39889907836914,30.68929,22.489998, Calibration,sand
639,0.6861625,13.305517196655273,6.3096776,6.1399994, Calibration,sand
640,0.067317486,4.080836296081543,2.074077,2.0699997, Calibration,sand
641,0.77381563,12.118375778198242,5.67228,7.419998, Calibration,sand
642,3.310585,25.143028259277344,14.226807,24.419998, Calibration,sand
643,0.4270749,13.045995712280273,6.3094606,7.3499985, Calibration,sand
644,63.95936,94.07437896728516,79.01687,93.56, Calibration,sand
645,78.47342,99.27516174316406,88.87429,86.0, Calibration,sand
646,8.168155,36.30314254760742,22.23565,20.279999, Calibration,sand
647,55.727966,89.17491149902344,72.45144,74.63, Calibration,sand
648,58.511032,89.60728454589844,74.05916,56.63, Calibration,sand
649,18.893263,58.280067443847656,38.586666,50.56, Calibration,sand
650,0.9612541,14.674501419067383,7.817878,9.349998, Calibration,sand
651,18.811724,56.88653564453125,37.84913,65.490005, Calibration,sand
652,4.4814854,25.988800048828125,15.235143,13.0, Calibration,sand
653,10.311674,48.47441864013672,29.393047,37.19, Calibration,sand
654,1.9972916,20.326309204101562,11.1618,8.419998, Calibration,sand
655,1.4419279,15.924769401550293,8.683349,11.313004, Calibration,sand
656,27.498575,68.28401184082031,47.891293,36.26, Calibration,sand
657,27.55851,66.62477111816406,47.09164,46.0, Calibration,sand
658,0.69907427,12.459579467773438,6.5793266,5.28, Calibration,sand
659,3.2475538,32.4281005859375,17.837828,25.629997, Calibration,sand
660,33.96228,75.1155776977539,54.53893,61.03, Calibration,sand
661,0.31804228,14.528385162353516,7.423214,4.1399994, Calibration,sand
662,13.693735,53.28337097167969,33.488552,32.54, Calibration,sand
663,39.389755,80.7405776977539,60.065166,57.56, Calibration,sand
664,3.6199274,25.864864349365234,14.742396,8.559998, Calibration,sand
665,0.04007101,10.42131233215332,5.230692,2.14, Calibration,sand
666,7.3100023,38.5792350769043,22.944618,22.0, Calibration,sand
667,12.002039,46.71607971191406,29.35906,29.470001, Calibration,sand
668,47.40983,86.39104461669922,66.90044,70.840004, Calibration,sand
669,54.504005,90.12421417236328,72.31411,53.894, Calibration,sand
670,10.614399,46.66421890258789,28.639309,40.42, Calibration,sand
671,0.40607357,8.432191848754883,4.013059,31.330002, Calibration,sand
672,62.657806,94.92124938964844,78.78953,78.56, Calibration,sand
673,4.1320925,27.518604278564453,15.825348,17.559998, Calibration,sand
674,0.08537769,17.38135528564453,8.647989,5.209999, Calibration,sand
675,53.255787,89.45318603515625,71.354485,61.91, Calibration,sand
676,12.886185,48.19026184082031,30.538223,26.0, Calibration,sand
677,6.6213512,41.88922882080078,24.255291,16.419998, Calibration,sand
