,lower,upper,pred,obs,type,variable
281,56.63134,71.77274322509766,64.20204162597656,67.0, Calibration,P retention
282,23.334757,37.384033203125,30.359394073486328,30.0, Calibration,P retention
283,7.169776,24.095691680908203,15.632733345031738,14.0, Calibration,P retention
284,29.704294,41.65248107910156,35.67838668823242,33.0, Calibration,P retention
285,17.637354,31.76491355895996,24.701133728027344,25.0, Calibration,P retention
286,24.923082,36.65960693359375,30.791345596313477,27.0, Calibration,P retention
287,42.378498,52.47590255737305,47.42720031738281,48.0, Calibration,P retention
288,8.304073,23.134437561035156,15.719255447387695,13.0, Calibration,P retention
289,12.605522,26.972816467285156,19.789169311523438,18.0, Calibration,P retention
290,34.14628,45.71086120605469,39.92856979370117,41.0, Calibration,P retention
291,7.8835983,24.58621597290039,16.234907150268555,14.0, Calibration,P retention
292,20.977264,33.73141098022461,27.354337692260742,23.902536, Calibration,P retention
293,23.32648,36.27898406982422,29.802732467651367,25.0, Calibration,P retention
294,50.655075,62.205772399902344,56.430423736572266,58.0, Calibration,P retention
295,3.5164733,17.923521041870117,10.71999740600586,17.0, Calibration,P retention
296,11.195078,26.29829216003418,18.746685028076172,14.0, Calibration,P retention
297,10.072192,25.898193359375,17.985193252563477,16.0, Calibration,P retention
298,20.764074,32.93254852294922,26.848312377929688,26.0, Calibration,P retention
299,22.471678,36.421791076660156,29.446733474731445,29.0, Calibration,P retention
300,54.826847,64.36082458496094,59.593833923339844,60.0, Calibration,P retention
301,96.744995,99.5,99.0,97.0, Calibration,P retention
302,12.783471,30.355777740478516,21.569623947143555,19.0, Calibration,P retention
303,79.80859,96.76948547363281,88.2890396118164,91.0, Calibration,P retention
304,15.863655,30.677818298339844,23.270736694335938,21.0, Calibration,P retention
305,6.6231003,22.44906997680664,14.53608512878418,11.0, Calibration,P retention
306,9.783582,29.379356384277344,19.58146858215332,20.0, Calibration,P retention
307,38.768284,51.82974624633789,45.299015045166016,41.0, Calibration,P retention
308,53.63188,79.80604553222656,66.71896362304688,13.0, Calibration,P retention
309,48.539745,70.35991668701172,59.449832916259766,70.0, Calibration,P retention
310,32.158775,43.826255798339844,37.992515563964844,36.0, Calibration,P retention
311,25.643648,38.85908508300781,32.251365661621094,33.0, Calibration,P retention
312,40.601578,47.85858917236328,44.23008346557617,44.0, Calibration,P retention
313,72.41404,91.88407135009766,82.14905548095703,84.0, Calibration,P retention
314,56.79068,71.45658874511719,64.1236343383789,66.0, Calibration,P retention
315,0.045669794,3.7683279514312744,1.8613290786743164,3.0, Calibration,P retention
316,5.755644,19.894527435302734,12.825085639953613,13.0, Calibration,P retention
317,56.696243,72.18063354492188,64.43843841552734,61.0, Calibration,P retention
318,22.207108,34.100181579589844,28.153644561767578,27.0, Calibration,P retention
319,17.50684,34.09984588623047,25.803342819213867,17.0, Calibration,P retention
320,10.857056,26.08951187133789,18.473283767700195,21.0, Calibration,P retention
321,56.517555,66.79473114013672,61.65614318847656,68.0, Calibration,P retention
322,40.04289,49.69820785522461,44.870548248291016,51.0, Calibration,P retention
323,16.866085,30.34780502319336,23.606945037841797,22.0, Calibration,P retention
324,3.0012975,16.36125946044922,9.681278228759766,7.0, Calibration,P retention
325,91.4009,99.5,96.14019775390625,99.0, Calibration,P retention
326,0.13086939,12.286409378051758,6.208639621734619,6.0, Calibration,P retention
327,70.533066,94.75027465820312,82.64167022705078,82.0, Calibration,P retention
328,3.1640983,14.77608871459961,8.970093727111816,7.0, Calibration,P retention
329,67.320885,87.87271881103516,77.5968017578125,77.0, Calibration,P retention
330,23.520153,36.3509635925293,29.935558319091797,29.0, Calibration,P retention
331,58.184296,71.77871704101562,64.98150634765625,71.0, Calibration,P retention
332,53.640385,65.57791900634766,59.609153747558594,59.0, Calibration,P retention
