"","type","variable","obs","pred","lower","upper"
"5853","validation","clay",21,16.8057943657892,15.8105466051906,18.0498303005088
"5854","validation","clay",10,6.66583627841019,5.62529096730671,7.94351855335023
"5855","validation","clay",51,42.2354464107485,39.9705621558153,44.3014922508722
"5856","validation","clay",21,18.4363460573787,17.2976463713088,19.1912368642936
"5857","validation","clay",14,20.043144245157,19.0087311170425,21.7650189913105
"5858","validation","clay",33.4500008,30.8536088557188,28.226038019611,31.84776519692
"5859","validation","clay",30,31.729480468214,30.1836403718066,34.4631520080902
"5860","validation","clay",25,25.0967535129963,24.216115300955,26.038838277701
"5861","validation","clay",67,69.5566320392144,66.8555444756928,72.3369349065856
"5862","validation","clay",5.13000011,9.93182157170422,9.11325710660523,11.7932372712841
"5863","validation","clay",35,37.1567400059338,34.0443292451608,39.5687221631256
"5864","validation","clay",0.01,-5.58155999382426,-6.9003506185448,-2.44377565418771
"5865","validation","clay",7,6.88594656216794,5.74704839103272,8.31078187113972
"5866","validation","clay",19,19.7663998201873,17.5844605271745,21.5666726260723
"5867","validation","clay",1.69000006,5.5797417238333,4.57070074506145,6.55185616892466
"5868","validation","clay",29,37.1711013099465,33.5812635996017,38.5572740661353
"5869","validation","clay",5,13.3531080159048,11.7027498802045,14.9028343835693
"5870","validation","clay",10,11.0721379247365,10.5247426289634,11.5976002057378
"5871","validation","clay",43.7400017,47.2064197218016,44.3899356866946,48.3998451477588
"5872","validation","clay",1.64999998,1.35428146893435,0.640835776145736,3.51784224615397
"5873","validation","clay",18,17.9014292981522,16.7597993659001,18.5280002176981
"5874","validation","clay",12,12.657601657167,11.9629054293193,13.7858521646825
"5875","validation","clay",27,30.227923915533,29.2685691850219,32.4813715246244
"5876","validation","clay",19.3099995,22.9475528910842,21.4449461840269,24.0866320950767
"5877","validation","clay",13,18.7694219418908,16.616805973123,20.5815730835319
"5878","validation","clay",18.7199993,27.1360490034406,25.1240380630873,30.7038374671452
"5879","validation","clay",26,29.5831060300012,27.6667380775853,30.52431771188
"5880","validation","clay",41,46.3213132630832,44.0244554976492,47.7241734406985
"5881","validation","clay",16,10.7357647748366,10.1091894710014,12.0875425381808
"5882","validation","clay",25,25.3229967779005,24.4743222344239,25.9711985203293
"5883","validation","clay",31,29.183536359527,28.066766529808,30.6615862890485
"5884","validation","clay",25,20.0284469276212,17.6328529548387,21.9827494791011
"5885","validation","clay",27,24.4572357724052,21.8236272908916,25.9519952859476
"5886","validation","clay",83,86.6875631008857,83.8869384056298,90.8292379077161
"5887","validation","clay",16.5100002,6.23139055029517,5.90672173499567,7.55107232394224
"5888","validation","clay",15.8800001,26.0312073309595,23.4750429323713,28.8396861690625
"5889","validation","clay",20,19.3921619526363,18.2452549351184,20.2513418893331
"5890","validation","clay",22,19.4534120928291,18.9034637798541,20.630890959803
"5891","validation","clay",41,37.089727580388,34.6907458841212,39.812483190458
"5892","validation","clay",10.71,15.036198858812,14.182293684626,16.3649485929546
"5893","validation","clay",24,19.3826128467032,18.2794935353245,20.5620375391827
"5894","validation","clay",24,22.9758726440998,21.9713347261797,24.3482441172839
"5895","validation","clay",28.0799999,32.1228477313483,31.0293069511763,33.2543301497191
"5896","validation","clay",22,23.1164439658195,21.6264825425743,24.0532612182579
"5897","validation","clay",26.4500008,23.0439019312466,21.6437358459354,24.8050427774882
"5898","validation","clay",15.5500002,17.8235848198956,16.9437420613386,18.8990063092187
"5899","validation","clay",16,17.4549962989145,15.8303721087831,18.5768689221056
"5900","validation","clay",23,24.0903978593363,23.1331840394044,24.7936451081872
"5901","validation","clay",12,7.81770343770297,7.45505673781335,8.71664249915803
"5902","validation","clay",4.26999998,1.21087941008481,-2.56973205461715,2.96217635112806
"5903","validation","clay",19,19.3986108646668,18.9750112282407,20.1189566773816
"5904","validation","clay",21,20.3189233364841,19.4645627778072,21.4174200874127
"5905","validation","clay",42.2200012,43.4170004797095,41.6468037782609,44.8814676116493
"5906","validation","clay",27,31.3947352770061,30.1665020339966,32.3194451227478
"5907","validation","clay",19,13.4994101637112,11.4105801920332,14.5102397503468
"5908","validation","clay",35,31.2329752196844,29.9440545749168,32.842335318493
"5909","validation","clay",22,18.1849884936053,16.9156115093993,18.5776003484064
"5910","validation","clay",42.2700005,43.0976077037807,41.5432930123724,45.5769086506771
"5911","validation","clay",73,63.6995891947218,60.7557197469772,69.0071580896673
"5912","validation","clay",37,31.2210360177863,28.5407551994299,33.7613632355722
"5913","validation","clay",26,27.1009826526276,26.4777499104005,28.7967774150272
"5914","validation","clay",32,29.1242326171856,25.1974651962497,30.090268377439
"5915","validation","clay",2.57999992,15.1744474496616,14.2783077833688,16.9258471109161
"5916","validation","clay",7.59000015,2.75301800859402,1.31995099491336,3.2567037190483
"5917","validation","clay",6.69999981,10.1940628409953,8.26484447187408,12.5198845261473
"5918","validation","clay",15.3100004,21.9463911283095,20.986187057049,23.2164383700599
"5919","validation","clay",18,26.6113999873779,24.3571503152621,29.0838689056914
"5920","validation","clay",23,21.1027954780567,20.6081757779673,22.5819461899103
"5921","validation","clay",23.3700008,31.0797437351881,28.5969863140173,31.8628499266329
"5922","validation","clay",34.1899986,36.7957779500825,34.6706633532195,38.4553681418379
"5923","validation","clay",9.15999985,12.0962802257177,10.8456483499762,12.6592597759152
"5924","validation","clay",13.25,10.9103403779274,9.25515648311609,12.4489702406248
"5925","validation","clay",33,31.8265906575336,31.0067182940531,33.3018648412738
"5926","validation","clay",37.5099983,44.0819682309405,41.950530603622,47.287752923102
"5927","validation","clay",24,27.8892763142855,27.0085757185731,29.1280422840163
"5928","validation","clay",15,18.2607032094186,16.9937856144495,19.0416482634348
"5929","validation","clay",1.70000005,6.94768974772884,5.13679803648882,8.8258819813925
"5930","validation","clay",55.6199989,49.0734772013103,44.2373143786148,53.984038385955
"5931","validation","clay",36,24.5926470819032,21.3975469180532,27.8330142002291
"5932","validation","clay",31,31.591881111799,30.6401545077573,32.2836450576173
"5933","validation","clay",22,20.4553846129721,19.7501913264384,20.996661800522
"5934","validation","clay",25.3099995,32.8451552221709,31.0297926214813,34.2942363149797
"5935","validation","clay",15,12.3732557188585,11.8793733283516,12.9903550388006
"5936","validation","clay",28,27.215279912035,24.8738909113036,28.4135988490919
"5937","validation","clay",27.997200279972,28.8125275994069,26.0520345801235,30.22095653934
"5938","validation","clay",2,3.51732838466959,3.2095584851282,4.41222841379095
"5939","validation","clay",0.01,6.31760580417899,3.72525785219606,9.97946141887966
"5940","validation","clay",32.6500015,36.5819678914794,33.4842981852808,38.082692109397
"5941","validation","clay",26.3500004,24.0847898386485,22.8851216898858,25.0753812732368
"5942","validation","clay",33.4700012,27.1899623760083,26.0722455198198,27.9083433088972
"5943","validation","clay",15.2799997,16.6663573537044,15.6264066337593,18.0198401785376
"5944","validation","clay",19,10.617113618065,8.70205087376048,11.8958931754196
"5945","validation","clay",78,72.8570665206607,70.2832169722256,75.1972571098709
"5946","validation","clay",13,11.2639278237388,10.2361221666276,12.6468831931088
"5947","validation","clay",33,30.1033916536087,29.4289021164732,30.6240367152045
"5948","validation","clay",3.42000008,0.594020170511527,-1.17562523840287,1.42115460914236
"5949","validation","clay",23,20.9681316354724,19.9178627986753,21.5172978514759
"5950","validation","clay",20.1299992,21.3641321512743,20.7056492903326,24.4233954733485
"5951","validation","clay",25,21.2676065665947,19.8354301850667,21.8064106512785
"5952","validation","clay",11.29,12.0817293010524,10.4668804714825,13.3073278146419
"5953","validation","clay",46,49.5460729087888,46.4611860220258,50.8643657865074
"5954","validation","clay",8,5.42991842298048,4.54608362069202,6.75017963545635
"5955","validation","clay",22,19.8820530317935,19.1590029980143,20.5111148178429
"5956","validation","clay",19,16.0970845319606,15.5160787837782,16.5310148666692
"5957","validation","clay",25,20.0407090880965,19.0447412354194,20.916952341897
"5958","validation","clay",12,12.8150246235361,11.9138992876298,13.3630616243717
"5959","validation","clay",10.4799995,7.82997176909463,4.93355621453139,8.9500510899645
"5960","validation","clay",22,25.8294077688238,24.9128270341479,27.0495807023362
"5961","validation","clay",10,16.4382895024423,14.9206531774085,19.4409114302995
"5962","validation","clay",25.1599998,24.8887332388121,23.7633590291215,26.3244563401273
